date,state,state_name,is_swing,trump_pct,trump_hi,trump_lo,dem_pct,dem_hi,dem_lo,dem_candidate,kennedy_pct,kennedy_hi,kennedy_lo,trump_lead
2024-05-26,AZ,Arizona,True,42.758399999999995,44.90286,40.77496,38.1615,40.296125,35.8576325,Biden,9.89239,11.9280825,7.648187249999999,4.596899999999998
2024-05-27,AZ,Arizona,True,42.793949999999995,44.92760750000001,40.52778250000001,38.12505,40.3067825,35.9509,Biden,9.912635,12.046405,7.79118875,4.668899999999994
2024-05-28,AZ,Arizona,True,42.76535,44.879065,40.733255,38.0817,40.380315,35.7956475,Biden,9.86562,12.093235,7.6328225,4.68365
2024-05-29,AZ,Arizona,True,42.533100000000005,44.542102500000006,40.2563325,38.0728,40.3116875,35.818012499999995,Biden,10.0638,12.211597499999998,7.9107195,4.460300000000004
2024-05-30,AZ,Arizona,True,42.6938,44.834230000000005,40.482055,37.8064,39.864262499999995,35.560955,Biden,9.923675,12.160637499999996,7.589482,4.887400000000007
2024-05-31,AZ,Arizona,True,42.5647,44.6834825,40.440715,37.8176,40.136025,35.578525,Biden,9.93182,12.1221975,7.753816,4.747100000000003
2024-06-01,AZ,Arizona,True,42.53985,44.679762499999995,40.2067225,37.90675,40.282410000000006,35.512065,Biden,9.944,12.0185325,7.709255499999999,4.633099999999999
2024-06-02,AZ,Arizona,True,42.5206,44.769434999999994,40.258235,37.9366,40.1322925,35.596999999999994,Biden,9.92907,12.297657499999998,7.71318225,4.584000000000003
2024-06-03,AZ,Arizona,True,42.57755,44.7938175,40.44041,37.82065,40.193057499999995,35.3423925,Biden,9.65782,11.96235,7.313144,4.756900000000002
2024-06-04,AZ,Arizona,True,42.5919,44.761485,40.383875,37.85995,40.2258,35.3807125,Biden,9.658955,12.030044999999998,7.34964,4.731950000000005
2024-06-05,AZ,Arizona,True,42.5478,44.92753,40.2775575,38.03345,40.32989,35.6106425,Biden,9.37911,11.7444625,6.9580875,4.51435
2024-06-06,AZ,Arizona,True,42.9285,44.9363275,40.916795,38.42305,40.525402500000006,36.3673625,Biden,8.688815,10.793112499999994,6.689388500000001,4.505449999999996
2024-06-07,AZ,Arizona,True,42.90145,44.95447749999999,40.889632500000005,38.3719,40.6052475,36.268910000000005,Biden,8.781289999999998,10.867019999999998,6.55587175,4.52955
2024-06-08,AZ,Arizona,True,42.87895,44.80343500000001,40.7071975,38.46135,40.72022499999999,36.188109999999995,Biden,8.808250000000001,10.868614999999998,6.604006,4.4176
2024-06-09,AZ,Arizona,True,42.93725,45.171175,40.84572,38.5504,40.86902,36.3992225,Biden,8.889255,11.19708,6.57641625,4.3868499999999955
2024-06-10,AZ,Arizona,True,42.87395,45.14043999999999,40.5842925,38.67465,40.8386325,36.276205,Biden,8.79875,11.141135,6.507973750000001,4.199300000000001
2024-06-11,AZ,Arizona,True,42.85765,45.092405,40.73759,38.62445,40.8592325,36.2465,Biden,8.825845000000001,11.13811,6.40540275,4.2331999999999965
2024-06-12,AZ,Arizona,True,43.0827,45.2221075,40.751282499999995,38.74355,41.038365000000006,36.6182725,Biden,8.505155,10.770994999999996,6.191317,4.339150000000004
2024-06-13,AZ,Arizona,True,43.07955,45.3020375,40.7890025,38.6931,40.878027499999995,36.538215,Biden,8.601125,10.7410225,6.20901725,4.386449999999996
2024-06-14,AZ,Arizona,True,43.08645,45.49701,40.9811,38.677400000000006,40.9479975,36.239092500000005,Biden,8.46564,10.8724475,6.0177439999999995,4.4090499999999935
2024-06-15,AZ,Arizona,True,43.09255,45.427227499999994,40.779855,38.606350000000006,40.9886625,36.195654999999995,Biden,8.47298,10.995989999999995,5.8707955,4.486199999999997
2024-06-16,AZ,Arizona,True,43.1206,45.48956,40.6956525,38.59975,41.05523749999999,36.03312,Biden,8.460560000000001,10.8939925,5.85412875,4.520850000000003
2024-06-17,AZ,Arizona,True,42.908249999999995,45.2497525,40.519,38.742450000000005,41.12357,36.26994,Biden,8.524750000000001,11.154802499999995,5.929253,4.16579999999999
2024-06-18,AZ,Arizona,True,42.9383,45.250184999999995,40.54168,38.7479,41.4244675,36.2616675,Biden,8.50282,11.095265,5.730321249999999,4.190399999999997
2024-06-19,AZ,Arizona,True,42.951899999999995,45.521115,40.503025,38.9027,41.361037499999995,36.482655,Biden,8.518475,11.0864675,5.5445245000000005,4.049199999999992
2024-06-20,AZ,Arizona,True,42.024,44.1471875,39.946475,39.362300000000005,41.5556175,37.339245,Biden,9.63743,11.6992275,7.548782500000001,2.661699999999996
2024-06-21,AZ,Arizona,True,42.279250000000005,44.5569325,40.202697500000006,39.5631,41.5774175,37.55535999999999,Biden,9.53629,11.610622499999998,7.39601025,2.716150000000006
2024-06-22,AZ,Arizona,True,42.3811,44.424895,40.2823525,39.49935,41.60651,37.3002925,Biden,9.71876,11.84095,7.4550085,2.881750000000004
2024-06-23,AZ,Arizona,True,42.437,44.5801175,40.350095,39.64225,41.857745,37.5008775,Biden,9.597315,11.821672499999998,7.271756750000001,2.7947500000000005
2024-06-24,AZ,Arizona,True,42.56715,44.8189825,40.357277499999995,39.5311,41.7608275,37.276175,Biden,9.507685,11.8010425,7.29868725,3.036049999999996
2024-06-25,AZ,Arizona,True,42.5741,44.7669325,40.37878,39.4886,41.86752,37.3400875,Biden,9.41462,11.732802499999998,7.10284525,3.0855000000000032
2024-06-26,AZ,Arizona,True,42.81095,45.0786875,40.5233775,39.6104,42.03682499999999,37.3490825,Biden,9.23977,11.50857,6.9390884999999995,3.20055
2024-06-27,AZ,Arizona,True,43.1371,45.531209999999994,40.85805499999999,39.34955,41.707675,37.01159,Biden,8.952105,11.192724999999998,6.78130375,3.787549999999996
2024-06-28,AZ,Arizona,True,43.44775,45.7075375,41.2175075,39.1583,41.3018175,36.929815,Biden,8.928085,11.259809999999996,6.661148000000001,4.289450000000002
2024-06-29,AZ,Arizona,True,43.6417,45.939795,41.3850425,39.0009,41.2140375,36.64482,Biden,9.077255,11.364762499999998,6.8074795,4.640799999999999
2024-06-30,AZ,Arizona,True,43.85455,46.27626,41.5303725,38.910250000000005,41.275907499999995,36.691575,Biden,9.051095,11.344884999999998,6.817399750000001,4.944299999999998
2024-07-01,AZ,Arizona,True,43.8932,46.43487,41.5333525,38.90575,41.41402,36.6202975,Biden,9.08022,11.3333875,6.735188,4.987450000000003
2024-07-02,AZ,Arizona,True,43.91589999999999,46.358572499999994,41.5980875,38.7676,41.1487175,36.39512,Biden,9.08653,11.460752499999998,6.8628955000000005,5.148299999999992
2024-07-03,AZ,Arizona,True,44.09125,46.57552,41.72753,38.4214,40.79423,35.8307375,Biden,9.6904,11.954917499999995,7.326486,5.669850000000004
2024-07-04,AZ,Arizona,True,44.0304,46.5338675,41.68662,38.29035,40.939925,35.770062499999995,Biden,9.965445,12.422667499999998,7.47119125,5.740050000000004
2024-07-05,AZ,Arizona,True,44.18285,46.7218225,41.7468975,38.28885,40.879745,35.5447175,Biden,9.71471,12.0830275,7.30975625,5.8940000000000055
2024-07-06,AZ,Arizona,True,44.0246,46.245965,41.86437000000001,39.1658,41.4548325,36.8887125,Biden,9.57776,11.8890725,7.0302825,4.858800000000002
2024-07-07,AZ,Arizona,True,44.122600000000006,46.2316175,41.9510325,39.15485,41.54089499999999,36.9199625,Biden,9.508275,11.972684999999998,7.0178995,4.967750000000002
2024-07-08,AZ,Arizona,True,43.64815,45.68615499999999,41.6695625,39.0348,41.1438975,36.949679999999994,Biden,9.771395,12.292249999999996,7.332826,4.613350000000004
2024-07-09,AZ,Arizona,True,43.73505,45.780745,41.72526499999999,39.258399999999995,41.525455,37.046107500000005,Biden,9.44151,12.094285,6.92304875,4.4766500000000065
2024-07-10,AZ,Arizona,True,43.95045,45.9641625,41.9561525,39.4846,41.6472775,37.3815275,Biden,8.57731,10.845674999999998,6.32409725,4.465849999999996
2024-07-11,AZ,Arizona,True,44.03515,46.031395,41.98321,39.64985,42.07343999999999,37.4292875,Biden,8.56599,10.872364999999997,6.197544499999999,4.385300000000001
2024-07-12,AZ,Arizona,True,43.95175,46.2144175,41.676345000000005,39.817350000000005,42.2546925,37.39497000000001,Biden,8.494865,10.906845,6.010415,4.134399999999992
2024-07-13,AZ,Arizona,True,43.880300000000005,46.1304675,41.635355,39.771550000000005,42.21852,37.3290625,Biden,8.448084999999999,10.931777499999995,6.001376,4.108750000000001
2024-07-14,AZ,Arizona,True,43.88435,46.1238475,41.7230075,39.7974,42.364435,37.429872499999995,Biden,8.427765,10.730057499999996,5.996967,4.0869499999999945
2024-07-15,AZ,Arizona,True,43.9804,46.2804975,41.781555,39.6435,42.1101175,37.0903225,Biden,8.302755000000001,10.73178,5.81878,4.3369
2024-07-16,AZ,Arizona,True,43.9098,46.1349675,41.751035,39.7514,42.3143225,37.4535675,Biden,8.33338,10.775045,5.76068875,4.1584
2024-07-17,AZ,Arizona,True,43.9432,46.107679999999995,41.7698775,39.7742,42.269565,37.39505,Biden,8.550695000000001,10.839154999999998,6.21611125,4.168999999999997
2024-07-18,AZ,Arizona,True,44.94725,46.90381,43.2344775,39.3381,41.2774625,37.402485000000006,Biden,7.786735,10.011745,5.58201625,5.60915
2024-07-19,AZ,Arizona,True,45.06085,46.9663325,43.12313,39.562250000000006,41.50496,37.557425,Biden,7.4195,9.5765385,4.961377,5.498599999999996
2024-07-20,AZ,Arizona,True,45.0926,47.010077499999994,43.1340825,39.4909,41.514255,37.5442325,Biden,7.31356,9.5850515,4.9860355,5.601699999999994
